file,text
common_voice_tk_36942194.wav,"Bu-da ygtybarly, direg diýer ýaly bir zat däl."
common_voice_tk_36942195.wav,Men näme etmeli?
common_voice_tk_36942201.wav,"netijede özümizden derek galmady, Gurbannazara meňzemegem başartmady."
common_voice_tk_36942203.wav,"bagyşla, dost, esasy meselä – öwgi bilen şöhrata dolanyp geleli."
common_voice_tk_36942204.wav,Özüne tabyn edýär.
common_voice_tk_36942205.wav,– Ony eýýäm ogluň içki tama geçip iýip otyr.
common_voice_tk_36942211.wav,Tördäki gapylara golaýlaşdy.
common_voice_tk_36942212.wav,Ýöne problemanyň çözgüdini tapýar.
common_voice_tk_36942215.wav,"Ýazyjy meşhur bolsa, eserine düşünse-düşünmese öwýänlere-de duşulýar."
common_voice_tk_36942216.wav,Bar galanjam şü.
common_voice_tk_36942217.wav,"Görşüň ýaly, çykalga-da tapamok."
common_voice_tk_36942218.wav,"- Ýezitler, tohumyňyz tükenýänçä geliň."
common_voice_tk_36942219.wav,Bu ýagdaýyň subutnamasy Pifagory däliretdi.
common_voice_tk_36942220.wav,"- Ýok ene, çörek diýip gelmedim."
common_voice_tk_36942226.wav,"Garahassalyk diýdiler, «awçy jigim» diýip ýanyndan aýyrmaýan doganyny alyp gitdi."
common_voice_tk_36942227.wav,Aslynda seretmese-de düşnüklidi.
common_voice_tk_36942228.wav,"Ýok, megerem ol tä amanadyny tabşyrýança bihaýalaň yzyny arassalap geçerdi"
common_voice_tk_36942229.wav,"Saňa biraz ýokardan seretse-de, gelişmän durmaz."
common_voice_tk_36942230.wav,Haýsy ujuna ýakyndygymyz barada hiçhili maglumat ýok.
common_voice_tk_36942231.wav,Epesli wagt şeýle-de boldy.
common_voice_tk_36942232.wav,Indi meniň söwdam ýörär» diýip
common_voice_tk_36942238.wav,"Onuň iň dogry, ýeke-täk jogaby „Özüňde derek ýokdur.“"
common_voice_tk_36942239.wav,Ýöne adamlaryň gezip ýörşi dogry zat tapana meňzänok.
common_voice_tk_36942240.wav,Ýöne hiçisi şärik diýer ýaly däldi.
common_voice_tk_36942241.wav,Nämäni görýäň gelneje?
common_voice_tk_36942242.wav,"Okuwymy tamamlap, diplomymy elime alyp, ýaňy işe başlan ýyllarymdy."
common_voice_tk_36942243.wav,ýöne biz üm bilen razylaşmak isleýäris.
common_voice_tk_36942244.wav,Bu makalany ýazmagymyň asyl sebäbi şeýleräk.
common_voice_tk_36942245.wav,"Ýadyma düşýär, o wagtlar namaz okaýan azdy."
common_voice_tk_36942246.wav,Ýalňyşaýsaň…
common_voice_tk_36942248.wav,"Sabyrsyzlyk we çydamsyzlyk närazylyga, närazylyk bolsa çözgüde ymtylmadyk şikaýatçylyga eltýär."
common_voice_tk_36942253.wav,"– Ýok, janym."
common_voice_tk_36942254.wav,Muny gören eje görgüli saklanyp bilmedi –
common_voice_tk_36942255.wav,Ol indi garaňkylykda ýaşamaly bolaryn öýdüpdir.
common_voice_tk_36942256.wav,Gamçynyň şarpyldysyna ýel ýaly göterilen atlar salym geçmänkä oba aralaşdy.
common_voice_tk_36942257.wav,"Gowsy bu pikirimiň üýtgemegine sebäp bolan wakany, belki-de wakalary gürrüň bermäýin."
common_voice_tk_36942268.wav,"Bütinleý, absolýut azatlyk mümkinmi?"
common_voice_tk_36942269.wav,"Gurbannazaryň aýdyşy ýaly, ol özüni şeýle bir ýonupdyr"
common_voice_tk_36942270.wav,Olar hakynda ýazylanlar.
common_voice_tk_36942272.wav,ilki bilen öz bähbidine agyrýandygy
common_voice_tk_36942301.wav,"Öýkesi ýazylyp, kakamy bagyşlasa-da yzyna dolanyp gelmändir."
common_voice_tk_36942303.wav,"Göwnüme bolmasa, munuňam sebäpkäri ýagşylyk tamasy."
common_voice_tk_36942304.wav,"Birine derdinmek üçin, arz-şikaýatyňy aýtmak üçin iki zat möhüm."
common_voice_tk_36942305.wav,şony çeken suratkeş onuň başga-da alty sany portretini çekipdir.
common_voice_tk_36942306.wav,Bu degişme äheňde pikirlendiriji soragyň awtoryny tapmadym.
common_voice_tk_36942312.wav,Tupanlar we tüweleýler arkaly çölden getirilen minerala baý çägedir gum bölejikleri hem ummana garylýar.
common_voice_tk_36942313.wav,Baý adamlar böwürsleni ýam-man gowy görýäler.
common_voice_tk_36942314.wav,Şaglap akýan suwuň kenarynda ösüp oturan mähnet çynaryňam gözelligine bendi bolup serederdim.
common_voice_tk_36942315.wav,giýje düýşüňe girer welin – sypdyrmaz.
common_voice_tk_36942316.wav,"Sopularyň yzyna düşüp, olaryň iýjek naharyna çenli taýýarlap berýär."
common_voice_tk_36942327.wav,"Mähirden, ýylydan doly balkyldap duran maral gözleriň dözümsiz, nebsi agyryjy seredişi."
common_voice_tk_36942328.wav,Birdenem çyn gözellik hakynda oýlananyňy duýman galarsyň.
common_voice_tk_36942329.wav,Ikiden alyp durlar.
common_voice_tk_36942330.wav,Edil düýnem beýle sowal akylyňa-da gelip bilmejek ýalydy.
common_voice_tk_36942331.wav,Içindäki pullaryň baryny garbap eline aldy.
common_voice_tk_36942332.wav,Käşgä boşlugy hem pyçak bilen kesip aýryp bolýan bolsady.
common_voice_tk_36942333.wav,Soň güle bürenýär.
common_voice_tk_36942334.wav,Näme ýataňokmy?
common_voice_tk_36942335.wav,Ejizligiňe düşünmek gözlegi bir gyra taşlap çekilip oturmak diýmek bolýarmy?
common_voice_tk_36942336.wav,"– Hawa, Maksat diňleýä."
common_voice_tk_36942342.wav,"Ýöne birinji halkadan gözleg eken diýip goýmak bolmaz, dowam edeliň."
common_voice_tk_36942343.wav,Alla muny görkezmesin.
common_voice_tk_36942344.wav,Daýym bizi gowy görerdi.
common_voice_tk_36942345.wav,Niçik boldy bar zat birden reňkini üýtgetdi.
common_voice_tk_36942346.wav,oňa gijem bolsa melhem gözleýän.
common_voice_tk_36942367.wav,Sen oňa ýaşdy diýersiň
common_voice_tk_36942368.wav,Ertekä meňzeýär gerek?
common_voice_tk_36942369.wav,Olam seni ýalançy etmez – bitirer.
common_voice_tk_36942370.wav,Onda agzybirlige diňe başymyza bela inende ýetip bolýarmyka?
common_voice_tk_36942371.wav,"Hoşamaýlyk bilen bolýan däldir -dä, elbet."
common_voice_tk_36942394.wav,“Döwür elmydama üýtgär-de durar
common_voice_tk_36942395.wav,Nahar iýildi.
common_voice_tk_36942396.wav,Käte hemmämizde-de bolýandyr
common_voice_tk_36942398.wav,Bu täsin rowaýaty birinji gezek eşdenimde-de erbet bolupdym
common_voice_tk_36942399.wav,Ukybyň içgin tanalmagy hajatlarymyzyň hem dogry tanalmagyna kömek edýär.
common_voice_tk_36942411.wav,"gaýyngelinde-de şeýle bolsa, garyndaşlarda-da şeýle bolsa…"
common_voice_tk_36942412.wav,Ýyganja böwürslenlerini satýardy.
common_voice_tk_36942413.wav,şeýle güne düşäýse-de ýaşulularyň maslahatyna eýermelidgine ynanýardy.
common_voice_tk_36942414.wav,"Beýige galdygyňça şemal köpelýär, howa sowaýar."
common_voice_tk_36942415.wav,"Hiç kim bilen işiň bolmasa, «edeniňi et, han ogul» diýseň – o-da bolýar."
common_voice_tk_36942438.wav,"Giçmidir, giç dälmidir – muny Alla biler"
common_voice_tk_36942439.wav,"Ýigitligiň joşguny diýse, oňa sähelçe-de pis pikir bilen seretmändi."
common_voice_tk_36942441.wav,Gurşun gülle edil barmaly ýerine nokat goýan ýaly barjak.
common_voice_tk_36942442.wav,Emma üm bilen gürlemegi gadymkylarymyz halan ýaly görünýär.
common_voice_tk_36942458.wav,Ertir ýene böwürslen ýygaryn.
common_voice_tk_36942459.wav,Közüň reňkiniň owadandygyny.
common_voice_tk_36942460.wav,"Şeýle bolmasady agzybirlik diýlen, şeýle gymmatly zat bolmazdy."
common_voice_tk_36942461.wav,Öýlenmän dünýeden öten ýigidiň tabydynyň baş ujuna atgulak daňylýanyny Oraz şonda görüpdi.
common_voice_tk_36942485.wav,Dogry gapyny kakmak
common_voice_tk_36942486.wav,"Şeýle dälmi, eýsem?"
common_voice_tk_36942487.wav,"Şоndan hakymy alyp bеr, ýogsa-da özüm haklaşaryn – diýýämiş."
common_voice_tk_36942489.wav,Daň agaryp gelýär.
common_voice_tk_36942526.wav,Şeýlelikde hem atmosferadaky kömürturşy gazyny azaltdygy bolýar.
common_voice_tk_36942527.wav,Böwürslenlerini satan Nurum ejesi bilen eýýäm öýlerine ýetip barýadylar.
common_voice_tk_36942528.wav,ýöne nädip gaçjagyny bilenok.
common_voice_tk_36942529.wav,«Käbä» diýip jogap beripdir.
common_voice_tk_36942530.wav,Soň anyk bilemok welin
common_voice_tk_36942531.wav,"Mergenler ýerli-ýerden hyrlylaryny alyp, galaň depesine alňasadylar."
common_voice_tk_36942532.wav,O meni çalaja urd-a.
common_voice_tk_36942533.wav,Telefon jyňňyrdady.
common_voice_tk_36942534.wav,Ol öwrenen endikleriniň käbirini goýup bilmerin ýa-da ir turmany kyn görýändir öýderdim.
common_voice_tk_36942535.wav,Nurum begenjine nädip guş bolup uçmady biz haýran.
common_voice_tk_36942546.wav,– Ýok. Özüňde ýokmy?
common_voice_tk_36942547.wav,Atlanmasyna atlandam welin dogry taraba çapyp oňarmadyk wagty oňaranyndan kän boldy.
common_voice_tk_36942549.wav,Jogabyn tapmasam özüm günäli.
common_voice_tk_36942550.wav,"Mоlla bоlaňda nämе, adam pahyr dеrrеw özüni aklar-da:"
common_voice_tk_36942565.wav,Beýdip ýetiljek agzybirlige-de höwes eder ýaly däl.
common_voice_tk_36942567.wav,mümkin iň gowy görýän sözi «düşnüklidi».
common_voice_tk_36942568.wav,"Suda çekmek we hatda üstesine höküm bermek bilen ""empathy"" arasyndaky tapawuda düşünmek gerek."
common_voice_tk_36942570.wav,"Şonuň üçin, ilki akylyma gelenini aýdyp goýberdim."
common_voice_tk_36942571.wav,Diýmek ukyplarymyzy ýagny özümizi dogry tanamak hakyky bagtyň birinji hem esasy ädimi bolup durýar.
common_voice_tk_36942590.wav,Gözüne urulan ýaly haýdap gelýän duşman mergen mäşäni gysandan kä eplenip çökýärdi
common_voice_tk_36942591.wav,Obaň adamlary bu ýagdaýy oňlanoklar.
common_voice_tk_36942592.wav,"Has uly kanunlar, has berk formulalar tapyldy"
common_voice_tk_36942593.wav,Azyndan üç ýyla geçendir.
common_voice_tk_36942594.wav,"Birden öz ýygyrdymdan utandym, gizläsim geldi."
common_voice_tk_36942619.wav,Näme üçin derde galyp ýörün?!
common_voice_tk_36942620.wav,Maksat töweregine garanjaklap paket satýan gözledi.
common_voice_tk_36942621.wav,"Biziň hemmämiz, bolmanda meniň tanaýanlarym öwgüni halamyzok, şöhratparazlygy ýigrenýäris."
common_voice_tk_36942622.wav,Edil şol wagt seni öldürmäne başlan wagtymdy.
common_voice_tk_36942623.wav,Olaryň tutawajynyň täzeliginden gaty köp ellenmedigi mälimdi.
common_voice_tk_36942704.wav,Aslynda tama biz birinji hajatyň açyşyny eden wagtymyz başlaýar.
common_voice_tk_36942705.wav,«Gurbannazar şahsyýet» diýdim.
common_voice_tk_36942706.wav,Sen bu işleriň ugruny bilýänsiň.
common_voice_tk_36942707.wav,Diýmek il içinde ýekelik derdini çekip bilýän adamlar öz kirlerinden habardar bolup
common_voice_tk_36942708.wav,"ne eselýän, ne peselýän häsiýetli adamlaryň ýanyna barasym gelerdi."
common_voice_tk_36942719.wav,Ýok hiç wagt uçarman bolmagy arzuw etmedim
common_voice_tk_36942720.wav,Bu bolsa tamanyň iň kämil haly bolan ynançdyr.
common_voice_tk_36942721.wav,Pifagoryň bu ynanjyna garşy çykýan ýeke-täk hakykat irrasional sanlar däldi.
common_voice_tk_36942722.wav,"Ýöne daşky täsir, biziň ünsümizi has dar bölege gönükdirmek arkaly pikirimizi çäklendirip biler."
common_voice_tk_36942723.wav,"Eýsem, näme üçin arzuwlaryma ýetip bilmedimkäm?"
common_voice_tk_36942724.wav,Ony gömüp bolmaýar.
common_voice_tk_36942725.wav,Ýene ardynjyrap işigi açdy...
common_voice_tk_36942726.wav,şol pursat nahar iýen tabagymyzyň reňkine çenli ýadyma düşýär
common_voice_tk_36942727.wav,Allahyň öwgüsini gazanjak bolup ýaşamak islegiň bolýa
common_voice_tk_36942728.wav,"Ýada meň derde galyşym, ölüni direltjek bolmak ýaly bir zatmyka?"
common_voice_tk_36942734.wav,"Ol dert götermez, özi dertdir."
common_voice_tk_36942735.wav,we olar hem öz çäklerinden ötede üýtgeşmä sezewar bolýardylar.
common_voice_tk_36942736.wav,"Ýok, şeri ýaradan Alla haýram ýaradandyr."
common_voice_tk_36942737.wav,"haýwanlaram ösümlikleri, mikroplar bolsa hem ösümlikleriň hemem haýwanlaryň galyndylaryny iýip döwran sürýärler."
common_voice_tk_36942738.wav,O wagtlar özümiňem oglanlykdan ýaňy saýlanan ýyllarym
common_voice_tk_36942823.wav,"Bu ýagdaýy görüp bilmek geniligiň, paýhasyň birinji kanuny boldy."
common_voice_tk_36942824.wav,Üýtgemeýändir öýdülýän kanunlaryň bir çägi bardy
common_voice_tk_36942825.wav,Menem häzir şeýle halda.
common_voice_tk_36942826.wav,Ýaşaýyş ümründen ýaňa ýüpüň ujy görünmeýän bolsa.
common_voice_tk_36942827.wav,Olaram hümürdeşip gürleşipjik barýardylar.
common_voice_tk_36942843.wav,Özüni atjak bolýarlarmy?
common_voice_tk_36942844.wav,Ýöne özüniň ýalňyşandygyny kabul edip bilmejek derejede kejirdi.
common_voice_tk_36942845.wav,niçigem bolsa ömrümiň köpüsi ýaz-poz bilen geçdi.
common_voice_tk_36942846.wav,– Iki kile bor-la?!
common_voice_tk_36942847.wav,Diňe Halja „Meň ýaly eşek ýokdur-laý“ diýipdi.
common_voice_tk_36942848.wav,Oňa ne jyn urdy
common_voice_tk_36942849.wav,"Ýalňyş – ýalňyş, dürsem – dürs bolýar."
common_voice_tk_36942850.wav,"Mundan çen tutsaň, agzalalyk atylan ok ýaly bir zat, onuň öňünden sowulyp bolmaýar."
common_voice_tk_36942851.wav,Özüňe laýyk penjek biçmelimi?“
common_voice_tk_36942852.wav,"«Döküber gelin...» sözleriň aňyrsyndaky agyny, yzany duýmaga çalyşdygyňça iniň tikenekleýär."
common_voice_tk_36942853.wav,Azgynçylyk ýetjek derejesine ýetdi.
common_voice_tk_36942854.wav,hatda därä çenli ölçege laýyklap taýýar edip goýupdyrlar.
common_voice_tk_36942855.wav,Emma ýüregimde dörän ünji menden aýrylmaýar.
common_voice_tk_36942856.wav,"Ol özüne näme diýseler, näme etseler taýyndy."
common_voice_tk_36942858.wav,Eger dadyp gören bolsadyk
common_voice_tk_36942859.wav,gülüşip oturanlary düýn ýaly.
common_voice_tk_36942860.wav,"Birinji gezek dogany ony käkilige, awa äkidipdi."
common_voice_tk_36942861.wav,Edil şo wagtlar hem bir erbet ýokanç kesel ýüze çykypdyr
common_voice_tk_36942862.wav,Onuň diş-dyrnak bolup gazananjasyny adamsyna beresi gelenokdy.
common_voice_tk_36942863.wav,Bir guş ýaly uçup asmana galyp bilýärismi?
common_voice_tk_36942874.wav,Ölümi ýatlamak durmuş agajynyň baldagyny sarsmak diýmek
common_voice_tk_36942875.wav,Bu ýagdaý suwuň kislota derejesini hasam güýçlendirýär.
common_voice_tk_36942876.wav,Ägirtligi bilen ejizligiňi ýüzüňe basýar.
common_voice_tk_36942877.wav,Girmän durup bilmedi.
common_voice_tk_36942878.wav,Ýöne kino kameraň iň kiçijik zatlara çenli görkezýändigini hiç ýadyňdan çykaryp bolanok.
common_voice_tk_36937628.wav,Synçymyz synyna dowam edip ýene ençeme gapy açdy.
common_voice_tk_36937629.wav,«Dogrusyny aýdan uýalmaz» diýen ýaly nakylam bar öýdýän.
common_voice_tk_36937630.wav,"Bir gyra çekilip, sesiňi çykarman"
common_voice_tk_36937631.wav,Soňam tamdyrdan ýaňy çykan ýyljak çörek Orazyň bokurdagyndan geçmedi.
common_voice_tk_36937632.wav,"Diýjek bolýan zadym, doglan ýerimiz, maşgalamyz, alan terbiýämiz, durmuş şertlerimiz diňe özümize mahsus."
common_voice_tk_36937639.wav,"Keýpem alsam alýadym welin, sütemi has agyrdy."
common_voice_tk_36937640.wav,Soraglar sorasyň gelýär.
common_voice_tk_36937641.wav,"Näme üçindir, muny ýalňyşam däl ýaly görýän."
common_voice_tk_36937642.wav,"Ýöne köplenç manyly gürrüň ýaňra adamdan az çykar, az gürleýäni welin, diňläsiň geler."
common_voice_tk_36937643.wav,Ýüregiň meýdan küýseýär.
common_voice_tk_36937805.wav,Ýöne men birinji girdim.
common_voice_tk_36937806.wav,- Bilýän.
common_voice_tk_36937807.wav,"Ýasama ýylgyrdym, hatda gülenem boldum, tekepbir diýdirmejek bolup"
common_voice_tk_36937808.wav,"– Bolýa-da. Munyň iki kile bir çykarmyka, hany çek."
common_voice_tk_36937809.wav,Olara iýmitleri nädip ýetirilýär?
common_voice_tk_36937844.wav,"«Ömür» diýleni ilki birhili, soň başga hili okaýan ekeniň."
common_voice_tk_36937845.wav,"Çagaň galpagyny sypan ýaly, ýumşajyk otlaryň ýaşyl başyny mähir bilen sypalarsyň."
common_voice_tk_36937846.wav,Her kim ör turup oňa salam berer.
common_voice_tk_36937847.wav,Ýöne bu duýgy birden bolup geçenok.
common_voice_tk_36937848.wav,Ölümden güýçli bolmak arzuwy adamynyň ejizliginiň soňsuzlygyny görkezýän iň aýdyň subutnamadyr.
common_voice_tk_36937859.wav,Birahatlyga seretseňä şu boşlugam rakdan kem däl ýaly.
common_voice_tk_36937860.wav,"Ýöne nähilem bolsa, seniň ýumuşňy bitirmek üçin, biraz kynçylygy ýeňmelidir."
common_voice_tk_36937861.wav,Hytaýyň gülli mejmesidi.
common_voice_tk_36937862.wav,"häzir gözöňüme getirýän welin, ol naý bolmaly."
common_voice_tk_36937863.wav,Gülüp-oýnalyň
common_voice_tk_36937869.wav,"Ony düşündirjek boldugymça «Özüňi süýt bil, dostuňy gaýmak» diýen nakylymyz akylymda aýlanýar."
common_voice_tk_36937870.wav,Şertler juda meňzeş boluberende-de genlerimiz iň ýakyn adamlarymyzyňkydan hem üýtgeşik.
common_voice_tk_36937871.wav,"Ejesi «Tüweleme, siziň tohumyňyz mergen-ä» diýip arkasyna kakypdy."
common_voice_tk_36937872.wav,Ol entek gyzka ejesiniň:
common_voice_tk_36937873.wav,Dagy bolmasa ony ýene bir göresim gelýär.
common_voice_tk_36939146.wav,Soňam düşünmän gezdim.
common_voice_tk_36939148.wav,Tüýdükçi daýymam babamyň doganlarynyň biriniň ogly bolmaly.
common_voice_tk_36939149.wav,Oraz ýüzüni tutdy.
common_voice_tk_36939150.wav,Gurbannazar «Biz özümiz ýitirýäris ýaşlygy» diýýär.
common_voice_tk_36939151.wav,Başga-da ýürek bulaýjy reňkler göz öňüňe gelýär.
common_voice_tk_36939183.wav,Оňa mоlla adamdyr garynjanam
common_voice_tk_36939184.wav,"Ýogsa men mollada däl, müjewirem."
common_voice_tk_36939185.wav,"Tanalýan biriniň ýazan zady bolsa derrew, işdämen okap başlaýaň."
common_voice_tk_36939188.wav,"Dostumam meň ýaly kofäni gowy görensoň, gürrüňimiz alyşyp gitdi."
common_voice_tk_36939225.wav,Ýa-da okyjy üçin ýazmalymy?
common_voice_tk_36939226.wav,Kabul bolsun.
common_voice_tk_36939227.wav,Hajatyň soňsuzlygyny ýokarda ukyp bilen baglanyşdyrypdyk.
common_voice_tk_36939228.wav,Ol «kommunistler» gynalmaga çydaman biribiriniň ýüzüne geldiler.
common_voice_tk_36939230.wav,– Mеndе günä ýok pirim.
common_voice_tk_36939251.wav,Kakamyň daýymyza gaýnag suwly çäýnegi zyňyp ýöreden kolhozam-a ýitip gitdi.
common_voice_tk_36939252.wav,Soňam birden ejesine tarap öwrüldi-de:
common_voice_tk_36939253.wav,"Mamam ""Bä bu oglan ýetimhanada wagtymyz ýuwaşja oglandy"" diýýär."
common_voice_tk_36939254.wav,Emma hiç ýerden böwürslen tapmady.
common_voice_tk_36939255.wav,"Ajaldan gaçyp gutulmak ýok, bir başa bir ölüm – oňa düşünip bolýar"
common_voice_tk_36939280.wav,Kesgitlemede bellenişi ýaly bagt kanagatlanmak bilen gönüden göni baglanşykly hasaplanýar.
common_voice_tk_36939281.wav,– Eje meni daň atdygy turuzgyn.
common_voice_tk_36939282.wav,Meniň adym Yslam.
common_voice_tk_36939283.wav,"Ol nälaç, ýüzüni-gözüni bürüşdirip jogap berdi:"
common_voice_tk_36939284.wav,"Ata-babalarymyz ""özüni tanan weli"" diýip ýöne ýere aýtmandyrlar."
common_voice_tk_36939302.wav,«Süýde siňe seretjek» bolamok.
common_voice_tk_36939305.wav,diýip garşy çykdy-da beýlesine bakdy.
common_voice_tk_36939306.wav,Ýöne belli bir wagtdan soň birzatlaryň nädogrydygny syzyp başladym.
common_voice_tk_36939307.wav,Azatlygyň aňyry başyndaky esasy çägi görüp bilýärismi?
common_voice_tk_36939315.wav,Ýöne şuwagtlykça gysgaça azatlygyň çäkleri arasynda agzap geçsek bolar.
common_voice_tk_36939316.wav,Otag siziňki däl bolsa meniň bilen paýlaşmaly bolýarsyňyz jenap
common_voice_tk_36939317.wav,"Bilýänsiňiz, Ybraýym Edhem hökümdarlygyny taşlap, sopuçylyga ýüz urýar."
common_voice_tk_36939318.wav,Bir wagtlar biz çagakak bir kino meşhurdy
common_voice_tk_36939319.wav,"görülmedik, eşdilmedik duşmanlar bilen urşup oýnaýarlar."
common_voice_tk_36939325.wav,Ýakynda-da biri öýlenmeli.
common_voice_tk_36939326.wav,Ol pirе şеý diýipdir
common_voice_tk_36939327.wav,«Dünýä inmek» hem «dünýeden gitmek» diýibem ýene iki sany bölegi bar.
common_voice_tk_36939328.wav,büdräni galdyrmak
common_voice_tk_36939329.wav,"Her zadyň gymmatyny bilmek üçin bize örän agyr, berk, sarsmaz bir bilinýän gerek."
common_voice_tk_36939345.wav,Bu fitoplanktonlaryň umman gary bilen näme baglanşygy bar diýýansiňizdir.
common_voice_tk_36939346.wav,Töweregiňiz adamdan doly hem bolsa özüňizi ýalňyz duýan wagtlaryňyzy ýadyňyza salyň.
common_voice_tk_36939347.wav,"Şonda ejem, daýyma «Ýegenleriňe tüýdük çalyp ber, ýogsa bular meni goýanok» diýipdi."
common_voice_tk_36939348.wav,gysga etýid ýazmaly eken.
common_voice_tk_36939350.wav,we ägirt hek we beýleki uglerod daşlaryny emele getiripdir.
common_voice_tk_36939374.wav,– Bulgary näçe diýýäň?
common_voice_tk_36939375.wav,"Şoň üçinem sekuntma-sekunt, minutma-minut, her sagat, her gün azajykdan öldürmegi saýladym."
common_voice_tk_36939376.wav,"«Nirä?» diýen sowala jogap berip bilýänler, göwnüme näme üçindir şol parlak Güne meňzeýär."
common_voice_tk_36939377.wav,şol oglanjykka obaň gaýrasyna gidip goýun bakýan ýyllaryndan bäri näçe ýyl geçdi.
common_voice_tk_36939378.wav,Bu ýagdaý ummanlarda hem kän bir tapawutly däl.
common_voice_tk_36940051.wav,çepinden geler
common_voice_tk_36940052.wav,"Alla jan, ony oda ýakma, ony bagyşlaý"
common_voice_tk_36940054.wav,hekaýaň golýazmasyny öňe oklap goýberdi-de
common_voice_tk_36940055.wav,Doganam: «Aglak oglandanam awçy bolarmy?» diýipdi.
common_voice_tk_36940057.wav,Bu ýagdaý aslynda durmuşda-da şeýle.
common_voice_tk_36940076.wav,Fizika ters gelyänini bilyän yöne belkem bu ulanjak terminim ruhlar älemine ters hem däldir.
common_voice_tk_36940077.wav,Bagt - Doly suratda we ýokary derejede kanagatlanma duýgusy hem-de kanagatlandyryjy ýagdaý.
common_voice_tk_36940078.wav,Öz ýanyndan «Men ýarasy gutulandyr öýdüp ýördüm» diýip
common_voice_tk_36940079.wav,Setanda-seýranda bolmasa
common_voice_tk_36940080.wav,"eger öwgüni, şöhraty hakykatdanam halamaýan, ýigrenýän bolsam munça gep otaryp oturmazdym."
common_voice_tk_36940086.wav,kömek goluny uzatmak
common_voice_tk_36940087.wav,Görşüňiz ýaly kimdigimizi görkezmek üçin eýelik-degişlilik baglarymyzy ulanýarys.
common_voice_tk_36940088.wav,Aýdymyň sesini eştmeýänler tans edýänlere dälidir öýderler.
common_voice_tk_36940089.wav,"Dünýede-de ýasama ýaşanyň ýaşy segsenden, togsandan geçse-de jyzlanyňkydan üýtgeşikmikä?"
common_voice_tk_36940090.wav,Gala gerekmi size! -
common_voice_tk_36940099.wav,Jogabyny berýäňem – agzalalyk başlanýar.
common_voice_tk_36940100.wav,Soñam birden içimi bir gussa gaplady.
common_voice_tk_36940102.wav,Näme sebäpden uçup bilmediň?“ diýip sorajagyňyz görnüp dur.
common_voice_tk_36940103.wav,"Sen gamlanma, goý"
common_voice_tk_36940104.wav,daşaryk çykany bilen ýaňja tamdyrdan çykan çöregiň janyňy alyp barýan ysy Orazyň burnuna urdy.
common_voice_tk_36940111.wav,aklyňa agram salmagyň
common_voice_tk_36940112.wav,"Ýaman gowy zat, ganyňy köpeldýä, daýy."
common_voice_tk_36940113.wav,Beýle manyly azatlygyň çäkleriniň giňelmegi üçin yhlas edeniňe deger.
common_voice_tk_36940114.wav,"Gynanjyň, gussaň reňki – reňkler ümüre bürenýär, sen olaryň halyna gynanýaň, olar seň halyňa."
common_voice_tk_36940115.wav,Sagdyn öýjükde bu mutasiýalaryň hem öňüni alyjy ýa-da bejeriji sistemalar üpjün.
common_voice_tk_36940125.wav,"Başymyz çalarsa-da, ýaşymyz ýetmişden agsa-da…"
common_voice_tk_36940126.wav,"«Şu gün ýatdym, ertir düýbünden başga duýgy bilen oýandym» diýmek däl."
common_voice_tk_36940127.wav,– Dört müň manat.
common_voice_tk_36940128.wav,Onuň öz eden ýagşylygyndan lezzet almaga haky bar.
common_voice_tk_36940129.wav,Ýöne ahyrynda esasy işi hut özüm edenligimi boýnuma alýan.
common_voice_tk_36940160.wav,Ýeke ýalňyş sebäpli bütin ömrüňe ökünip ýörmelem bolmagyň mümkin.
common_voice_tk_36940161.wav,Hatda epesli artýaram.
common_voice_tk_36940162.wav,Bişen miweler bilen bişmedikleri tapawutlandyryp bilmek diýmek.
common_voice_tk_36940163.wav,Herbir ussat alym ýaly James Lind hem başda diňlenmeýär.
common_voice_tk_36940164.wav,Göz öňüňize getiriň
common_voice_tk_36940180.wav,Ölümi ýatlamak diýmek — pikiri durlamak diýmek.
common_voice_tk_36940181.wav,Olaryň serdary Lenin ölüp-ölmänkä ýerine geçen Stalin tutuş özüne kommunist diýenleri gyrgyna berdi.
common_voice_tk_36940182.wav,«Indi ýapragyňyzam men tapyp bermelimi?»
common_voice_tk_36940183.wav,"Aslynda welin, adam arzuwyna ýetmek üçin ony goramaly eken."
common_voice_tk_36940184.wav,"„Wah, ýaramyň üstüne basaýdyň“ diýlenem söz bardyr."
common_voice_tk_36940190.wav,Häzirem doly düşünýändirin öýdemok.
common_voice_tk_36940191.wav,Seň toý edesiň gelýärmi? Bu gyrgynçylykda toý küýsediňmi?
common_voice_tk_36940192.wav,Indi seredip otursam iň süýji günlerimem şol günler eken.
common_voice_tk_36940193.wav,"«Aý, köplük bolsak ýyly ýatarys, üşemeris» diýişip"
common_voice_tk_36940194.wav,Agtyklarymyň başarýan zatlaram ogullarymy geň galdyrar.
common_voice_tk_36940200.wav,oňa ähli işimi goýup aýlanmaga giderdim.
common_voice_tk_36940202.wav,dileýärdi.
common_voice_tk_36940203.wav,ulalsam şol bolasym geldi.
common_voice_tk_36940215.wav,Nähili
common_voice_tk_36940216.wav,"ynjydaýmaýyn diýen niýet bilen, çekinilip gürlemegi aýtmak isledim."
common_voice_tk_36940217.wav,onsoň saňa gezek gelýänem belli.
common_voice_tk_36940218.wav,"Bagryňdaky hereketlilik, iki tarapdan gysylmak aňsada däldir."
